央卫频道C,#genre#
公視,https://flv3948069e.live.126.net/live/sytv_9dd30b5c8e846938c26dde70be773545.flv
公視台語台,https://flv3948069e.live.126.net/live/sytv_b2c30b53ae84670a8b8dde5c2e7733db.flv
公視3台,https://flv3948069e.live.126.net/live/sytv_f8630b6a5e8461aca04dde1d5e773c81.flv
公視戲劇,https://resources.laihua.com/2021-1-5/48cc7e9b-0ddc-40d5-85c9-50eece279214.mp4
東森新聞,https://flv3948069e.live.126.net/live/sytv_76930b481e84680c93adde9cae7738ae.flv
東森財經新聞,https://flv3948069e.live.126.net/live/sytv_6fb30b966e84647c259dded43e773c80.flv
東森幼幼,https://flv3948069e.live.126.net/live/sytv_af430bf86e846549a43dde18be773787.flv
東森綜合,https://flv3948069e.live.126.net/live/sytv_0f630b5d9e846b6ce81ddedcfe773eb1.flv
東森戲劇,https://flv3948069e.live.126.net/live/sytv_ed630bae0e846d775dbdde1e9e773a71.flv
東森超視,https://flv3948069e.live.126.net/live/sytv_e0c30bc8ee846a19f53dde422e773b0b.flv
東森洋片,https://flv3948069e.live.126.net/live/sytv_02f30bf53e84628fcf0dde0bae773f6f.flv
東森電影,https://flv3948069e.live.126.net/live/sytv_e8830b768e8469f6755dde403e773504.flv
中天新聞,https://flv3948069e.live.126.net/live/sytv_6d430b269e84685af0bdde4f9e773382.flv
中天綜合台,https://flv3948069e.live.126.net/live/sytv_acd30b276e846e42e1addec77e77314b.flv
中天娛樂台,https://flv3948069e.live.126.net/live/sytv_a2130beebe8469b84c6dde06fe773b34.flv
中天亞洲台,https://flv3948069e.live.126.net/live/sytv_56130b682e846c05e01dde844e7733de.flv
三立台灣台,https://flv3948069e.live.126.net/live/sytv_e4030b695e8468e6698dde658e7737fe.flv
三立都會台,https://flv3948069e.live.126.net/live/sytv_df030be85e8465cba8bdde25ee7731f8.flv
三立新聞台,https://flv3948069e.live.126.net/live/sytv_6aa30b0cbe8460a218addee46e773f2e.flv
三立財經台,https://flv3948069e.live.126.net/live/sytv_aa430bd4ce8464e8df8dde26ce77300e.flv
三立綜合台,https://flv3948069e.live.126.net/live/sytv_68630ba2ae846bae3b0ddebcee773182.flv
三立戲劇台,https://flv3948069e.live.126.net/live/sytv_12d30b786e84667f624dde7bae773b99.flv
MTV綜合台,https://flv3948069e.live.126.net/live/sytv_3c130b6e9e846d28029dde127e773f35.flv
TVBS新聞台,https://flv3948069e.live.126.net/live/sytv_8ea30bd6ae8464b74c5dde315e77379e.flv
TVBS歡樂台,https://flv3948069e.live.126.net/live/sytv_5c430bd95e846e7f3abdde9c6e773f7e.flv
TVBS,https://flv3948069e.live.126.net/live/sytv_85730bcb7e84661a2eedde3abe773272.flv
TVBS精采台,https://flv3948069e.live.126.net/live/sytv_dec30b33be84692c439dde4fee773703.flv
年代新聞,https://flv3948069e.live.126.net/live/sytv_1e430b7d9e846445fffdde41be773c4d.flv
MUCH TV,https://flv3948069e.live.126.net/live/sytv_29d30bed1e8460f70a0dde412e7737ff.flv
JET綜合台,https://flv3948069e.live.126.net/live/sytv_95630b467e8461e8adedde4f4e7739ef.flv
東風衛視,https://flv3948069e.live.126.net/live/sytv_f1130b7efe8468c2a48dde3d0e773b13.flv
壹新聞,https://flv3948069e.live.126.net/live/sytv_dbc30bc81e846ceeb07dde0d7e773580.flv
壹電影,https://flv3948069e.live.126.net/live/sytv_4e030b54de8467636b7dde257e7736cc.flv
非凡新聞台,https://flv3948069e.live.126.net/live/sytv_2fc30bb10e846c34c7fddefb6e7730b4.flv
非凡商業台,https://flv3948069e.live.126.net/live/sytv_8a130bceee8461cdf76ddeb99e773cc4.flv
彩虹e台,mitv://ns2.hellotvvod.com:9906/b3eca9b28aa444e997955df7c4ea8402
彩虹电影台,mitv://ns2.hellotvvod.com:9906/702fe5ecf800435eb8b2154175f7c80d
LOOK TV,mitv://ns2.hellotvvod.com:9906/57a9756a26194e1e906eddaa24ac40f2
潘朵啦玩美台,mitv://ns2.hellotvvod.com:9906/9a87420e088f45f899381b6afb916dd4
惊艳成人电影台,mitv://ns2.hellotvvod.com:9906/43e3d8273bfa4ed8b85522a1febfa66e
松视1台,mitv://ns2.hellotvvod.com:9906/38033382bbf94aeeac6ca8cbac7db921
松视2台,mitv://ns2.hellotvvod.com:9906/9345b4cefea545dfb24c898449957127
潘朵啦粉红台,mitv://ns2.hellotvvod.com:9906/dff6abd138114abf894164e40a8b2408
PLAYBOY,mitv://ns2.hellotvvod.com:9906/eec56f2737384f55b125547f40686a58
香蕉台,mitv://ns2.hellotvvod.com:9906/facd0bbf943c4c9eba1b63371d3178b2
HOT,mitv://ns2.hellotvvod.com:9906/5a822ff1af0b41e79f95f487204f2fa4
松视3台,mitv://ns2.hellotvvod.com:9906/cd4d35d624a74438aab60cdbdd685bc8
JStar极限台,mitv://ns2.hellotvvod.com:9906/df67832b47df42e3b3b9c8c3c374d027
广东有线,#genre#
广东体育HD,http://api.phoves.com.cn/iptv/gudou5.php?id=gdsportsHD_7000
汕头一套HD,http://api.phoves.com.cn/iptv/gudou5.php?id=shantouyitaogaoqing_4500
汕头二套HD,http://api.phoves.com.cn/iptv/gudou5.php?id=shantouertaogaoqing_4500
汕头三套HD,http://api.phoves.com.cn/iptv/gudou5.php?id=shantousantaogaoqing_4500
广东综艺4K,http://api.phoves.com.cn/iptv/gudou5.php?id=GDZYHD4K_38000
CCTV女性时尚1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXyuanxianHD_7000
CCTV世界地理1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXhanliuHD_7000
CCTV央视文化精品1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXyijiaHD_7000
CCTV央视台球1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXyinglunHD_7000
CCTV风云音乐1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXxinyiHD_7000
CCTV风云剧场1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXxinzhiHD_7000
CCTV第一剧场1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXyinghuaHD_7000
CCTV怀旧剧场1080,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXjuchangHD_7000
全纪实HD,http://api.phoves.com.cn/iptv/gudou5.php?id=quanjishiHD_7000
求索纪录HD,http://api.phoves.com.cn/iptv/gudou5.php?id=QSJLHD_7000
求索科学HD,http://api.phoves.com.cn/iptv/gudou5.php?id=qiusuokexueHD_7000
求索动物HD,http://api.phoves.com.cn/iptv/gudou5.php?id=QSDWHD_7000
求索生活HD,http://api.phoves.com.cn/iptv/gudou5.php?id=QSSHHD_7000
高清演示HD,http://api.phoves.com.cn/iptv/gudou5.php?id=HDChanneldemo_7000
粤语高清HD,http://api.phoves.com.cn/iptv/gudou5.php?id=yueyuHD_7000
劲爆体育HD,http://api.phoves.com.cn/iptv/gudou5.php?id=jinbaotiyuHD_7000
快乐垂钓,http://api.phoves.com.cn/iptv/gudou5.php?id=huanxiaojuchangHD_7000
魅力足球HD,http://api.phoves.com.cn/iptv/gudou5.php?id=meiliyinyueHD_7000
广东经济HD,http://api.phoves.com.cn/iptv/gudou5.php?id=GDjingjikejiaoHD_7000
G导视高清,http://api.phoves.com.cn/iptv/gudou5.php?id=GHDdaoshi_7500
CCTV-1HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV1HD_7000
CCTV-2HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV2HD_7000
CCTV-3HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV3HD_7000
CCTV-5HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV5HD_7000
CCTV-5+HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV5plusHD_7000
CCTV-6HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV6HD_7000
CCTV-7HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV7HD_7000
CCTV-8HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV8HD_7000
CCTV-9HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV9HD_7000
CCTV-10HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV10HD_7000
CCTV-12HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV12HD_7000
CCTV-14HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV14HD_7000
CHC高清电影HD,http://api.phoves.com.cn/iptv/gudou5.php?id=CHCHD_7000
广东卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=guangdongHD_7000
深圳卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=shenzhenHD_7000
东方卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=dongfangHD_7000
北京卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=beijingHD_7000
湖南卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=hunanHD_7000
浙江卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=zhejiangHD_7000
四川卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=sichuanHD_7000
江苏卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=jiangsuHD_7000
重庆卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=chongqingHD_7000
贵州卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=guizhouHD_7000
河北卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=hebeiHD_7000
辽宁卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=liaoningHD_7000
天津卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=tianjinHD_7000
山东卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=shandongHD_7000
湖北卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=hubeiHD_7000
安徽卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=anhuiHD_7000
黑龙江卫视HD,http://api.phoves.com.cn/iptv/gudou5.php?id=heilongjiangHD_7000
DOX4K,http://api.phoves.com.cn/iptv/gudou5.php?id=dox4k_16000
天华4K,http://api.phoves.com.cn/iptv/gudou5.php?id=tianhua4k_16000
自办4K,http://api.phoves.com.cn/iptv/gudou5.php?id=ziban4k_16000
极K纪录,http://api.phoves.com.cn/iptv/gudou5.php?id=jikjilu_16000
极K测试,http://api.phoves.com.cn/iptv/gudou5.php?id=jikceshi_30000
CCTV-1,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV1_1500
CCTV-2,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV2_1500
CCTV-3,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV3_1500
CCTV-4,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV4_1500
CCTV-5,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV5_1500
CCTV-6,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV6_1500
CCTV-7,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV7_1500
CCTV-8,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV8_1500
CCTV-9,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV9_1500
CCTV-10,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV10_1500
CCTV-11,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV11_1500
CCTV-12,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV12_1500
CCTV-13,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV13_1500
CCTV-14,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV14_1500
CCTV-15,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV15music_1500
CETV-1,http://api.phoves.com.cn/iptv/gudou5.php?id=CETV-1_1500
CGTN国际,http://api.phoves.com.cn/iptv/gudou5.php?id=CCTV15news_1500
CCTV老故事,http://api.phoves.com.cn/iptv/gudou5.php?id=laogushi_1500
CCTV风云剧场,http://api.phoves.com.cn/iptv/gudou5.php?id=fengyunjuchang_1500
CCTV风云足球,http://api.phoves.com.cn/iptv/gudou5.php?id=fengyunzuqiu_1500
CCTV风云音乐,http://api.phoves.com.cn/iptv/gudou5.php?id=fengyunyinyue_1500
CCTV怀旧剧场,http://api.phoves.com.cn/iptv/gudou5.php?id=huaijiujuchang_1500
CCTV世界地理,http://api.phoves.com.cn/iptv/gudou5.php?id=shijiedili_1500
CCTV第一剧场,http://api.phoves.com.cn/iptv/gudou5.php?id=diyijuchang_1500
CCTV发现之旅,http://api.phoves.com.cn/iptv/gudou5.php?id=faxianzhilv_1500
CCTV女性时尚,http://api.phoves.com.cn/iptv/gudou5.php?id=nvxingshishang_1500
CCTV央视精品,http://api.phoves.com.cn/iptv/gudou5.php?id=yangshijingpin_1500
CCTV卫生健康,http://api.phoves.com.cn/iptv/gudou5.php?id=weishengjiankang_1500
CCTV电视指南,http://api.phoves.com.cn/iptv/gudou5.php?id=dianshizhinan_1500
CHC家庭影院,http://api.phoves.com.cn/iptv/gudou5.php?id=CHChometheatre_1500
CHC动作电影,http://api.phoves.com.cn/iptv/gudou5.php?id=CHCactionmovie_1500
凤凰中文,http://api.phoves.com.cn/iptv/gudou5.php?id=fhzw_1500
星空卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=xingkong_1500
MTV,http://api.phoves.com.cn/iptv/gudou5.php?id=MTV_1500
DOXTV,http://api.phoves.com.cn/iptv/gudou5.php?id=DOXTV_1500
TVB明珠台,http://api.phoves.com.cn/iptv/gudou5.php?id=xgmingzhu_1500
TVB翡翠台,http://api.phoves.com.cn/iptv/gudou5.php?id=xgfeicui_1500
广东卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=guangdong_1500
深圳卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=shenzhen_1500
东方卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=dongfang_1500
北京卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=beijing_1500
湖南卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=hunan_1500
浙江卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=zhejiang_1500
江苏卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=jiangsu_1500
安徽卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=anhui_1500
天津卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=tianjin_1500
山东卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=shandong_1500
四川卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=sichuan_1500
江西卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=jiangxi_1500
重庆卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=chongqing_1500
云南卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=yunnan_1500
贵州卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=guizhou_1500
新疆卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=xinjiang_1500
河南卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=henan_1500
东南卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=dongnan_1500
辽宁卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=liaoning_1500
山西卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=shanxi_1500
河北卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=hebei_1500
陕西卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=shanxi2_1500
兵团卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=bingtuan_1500
湖北卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=hubei_1500
内蒙古卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=neimenggu_1500
黑龙江卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=heilongjiang_1500
广东珠江,http://api.phoves.com.cn/iptv/gudou5.php?id=gdzhujiang_1500
广东公共,http://api.phoves.com.cn/iptv/gudou5.php?id=gdpublic_1500
广东新闻,http://api.phoves.com.cn/iptv/gudou5.php?id=gdnews_1500
广东体育,http://api.phoves.com.cn/iptv/gudou5.php?id=gdsports_1500
南方卫视,http://api.phoves.com.cn/iptv/gudou5.php?id=gdnanfang_1500
广东经视,http://api.phoves.com.cn/iptv/gudou5.php?id=GDjingjikejiaoHD_3000
广东综艺,http://api.phoves.com.cn/iptv/gudou5.php?id=gdzongyi_1500
广东影视,http://api.phoves.com.cn/iptv/gudou5.php?id=gdyingshi_1500
广东少儿,http://api.phoves.com.cn/iptv/gudou5.php?id=gdshaoer_1500
广东房产,http://api.phoves.com.cn/iptv/gudou5.php?id=fangchan_1500
珠江电影,http://api.phoves.com.cn/iptv/gudou5.php?id=zjfilms_1500
现代教育,http://api.phoves.com.cn/iptv/gudou5.php?id=xiandaijiaoyu_1500
岭南戏曲,http://api.phoves.com.cn/iptv/gudou5.php?id=lingnanxiqu_1500
广州综合,http://api.phoves.com.cn/iptv/gudou5.php?id=guangzhou_1500
广州新闻,http://api.phoves.com.cn/iptv/gudou5.php?id=gznews_1500
广州经济,http://api.phoves.com.cn/iptv/gudou5.php?id=gzeconomic_1500
广州生活,http://api.phoves.com.cn/iptv/gudou5.php?id=gzlife_1500
广州竞赛,http://api.phoves.com.cn/iptv/gudou5.php?id=gzcompetition_1500
广州影视,http://api.phoves.com.cn/iptv/gudou5.php?id=gzfilms_1500
广州少儿,http://api.phoves.com.cn/iptv/gudou5.php?id=gzchild_1500
南海综合,http://api.phoves.com.cn/iptv/gudou5.php?id=nanhaitai_2000
顺德综合,http://api.phoves.com.cn/iptv/gudou5.php?id=shundetai_2000
新会综合,http://api.phoves.com.cn/iptv/gudou5.php?id=xinhui_1500
佛山综合,http://api.phoves.com.cn/iptv/gudou5.php?id=foshannews_1500
佛山公共,http://api.phoves.com.cn/iptv/gudou5.php?id=foshanyingshi_1500
湛江综合,http://api.phoves.com.cn/iptv/gudou5.php?id=zhanjiangzonghe_1500
湛江公共,http://api.phoves.com.cn/iptv/gudou5.php?id=zhanjianggongong_1500
韶关综合,http://api.phoves.com.cn/iptv/gudou5.php?id=shaoguanzonghe_1500
韶关公共,http://api.phoves.com.cn/iptv/gudou5.php?id=shaoguangonggong_1500
博罗经典,http://api.phoves.com.cn/iptv/gudou5.php?id=boluojingdian_1500
博罗综合,http://api.phoves.com.cn/iptv/gudou5.php?id=boluozonghe_1500
云浮一套,http://api.phoves.com.cn/iptv/gudou5.php?id=yunfuyitao_1500
云浮二套,http://api.phoves.com.cn/iptv/gudou5.php?id=yunfuertao_1500
珠海一套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhuhaiyitao_1500
珠海二套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhuhaiertao_1500
潮州一套,http://api.phoves.com.cn/iptv/gudou5.php?id=chaozhouyitao_1500
潮州二套,http://api.phoves.com.cn/iptv/gudou5.php?id=chaozhouertao_1500
东莞一套,http://api.phoves.com.cn/iptv/gudou5.php?id=dongguanyitao_1500
东莞二套,http://api.phoves.com.cn/iptv/gudou5.php?id=dongguanertao_1500
梅州一套,http://api.phoves.com.cn/iptv/gudou5.php?id=meizhouyitao_1500
梅州二套,http://api.phoves.com.cn/iptv/gudou5.php?id=meizhouertao_1500
江门一套,http://api.phoves.com.cn/iptv/gudou5.php?id=jiangmenyitao_1500
江门二套,http://api.phoves.com.cn/iptv/gudou5.php?id=jiangmenertao_1500
中山一套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhongshanyitao_1500
中山二套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhongshanertao_1500
河源一套,http://api.phoves.com.cn/iptv/gudou5.php?id=heyuanyitao_1500
河源二套,http://api.phoves.com.cn/iptv/gudou5.php?id=heyuanertao_1500
肇庆一套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhaoqingyitao_1500
肇庆二套,http://api.phoves.com.cn/iptv/gudou5.php?id=zhaoqingertao_1500
惠州一套,http://api.phoves.com.cn/iptv/gudou5.php?id=huizhouyitao_1500
惠州二套,http://api.phoves.com.cn/iptv/gudou5.php?id=huizhouertao_1500
汕头一套,http://api.phoves.com.cn/iptv/gudou5.php?id=shantouyitaogaoqing_1500
汕头二套,http://api.phoves.com.cn/iptv/gudou5.php?id=shantouertaogaoqing_1500
汕头三套,http://api.phoves.com.cn/iptv/gudou5.php?id=shantousantaogaoqing_1500
全纪实,http://api.phoves.com.cn/iptv/gudou5.php?id=quanjishi_1500
新动漫,http://api.phoves.com.cn/iptv/gudou5.php?id=xindongman_1500
幸福彩,http://api.phoves.com.cn/iptv/gudou5.php?id=xingfucai_1500
高尔夫,http://api.phoves.com.cn/iptv/gudou5.php?id=golf_1500
劲爆体育,http://api.phoves.com.cn/iptv/gudou5.php?id=jinbaotiyu_1500
欢笑剧场,http://api.phoves.com.cn/iptv/gudou5.php?id=huanxiaojuchang_1500
法治天地,http://api.phoves.com.cn/iptv/gudou5.php?id=fazhitiandi_1500
都市剧场,http://api.phoves.com.cn/iptv/gudou5.php?id=dushijuchang_1500
极速汽车,http://api.phoves.com.cn/iptv/gudou5.php?id=jisuqiche_1500
魅力音乐,http://api.phoves.com.cn/iptv/gudou5.php?id=meiliyinyue_1500
七彩戏剧,http://api.phoves.com.cn/iptv/gudou5.php?id=qicaixiju_1500
金色频道,http://api.phoves.com.cn/iptv/gudou5.php?id=jinsepindao_1500
生活时尚,http://api.phoves.com.cn/iptv/gudou5.php?id=shenghuoshishang_1500
东方财经,http://api.phoves.com.cn/iptv/gudou5.php?id=dongfangcaijing_1500
环球奇观,http://api.phoves.com.cn/iptv/gudou5.php?id=huanqiuqiguan_1500
中华美食,http://api.phoves.com.cn/iptv/gudou5.php?id=zhonghuameishi_1500
书画频道,http://api.phoves.com.cn/iptv/gudou5.php?id=shuhua_1500
网络军旗扑克牌,http://api.phoves.com.cn/iptv/gudou5.php?id=wangluoqipai_1500
英语辅导,http://api.phoves.com.cn/iptv/gudou5.php?id=yingyufudao_1500
先锋乒羽,http://api.phoves.com.cn/iptv/gudou5.php?id=pingyu_1500
山东教育,http://api.phoves.com.cn/iptv/gudou5.php?id=CETV-4_1500
中国气象,http://api.phoves.com.cn/iptv/gudou5.php?id=zgqixiang_1500
动漫秀场,http://api.phoves.com.cn/iptv/gudou5.php?id=dongmanxiuchang_1500
嘉佳卡通,http://api.phoves.com.cn/iptv/gudou5.php?id=gdjiajiacartoon_1500
优漫卡通,http://api.phoves.com.cn/iptv/gudou5.php?id=youmankatong_1500
金鹰卡通,http://api.phoves.com.cn/iptv/gudou5.php?id=jinyingkatong_1500
影视轮播,#genre#
经典功夫台,http://080880qazwsx.ve5.aihost10.top/bi.php?id=21715386#http://119.91.95.147/免费直播/QQ群号728710532/iptv/bz.php?id=21715386
经典影视台,http://080880qazwsx.ve5.aihost10.top/bi.php?id=23169468#http://119.91.95.147/免费直播/QQ群号728710532/iptv/bz.php?id=23169468
经典电影台,http://080880qazwsx.ve5.aihost10.top/bi.php?id=23285297#http://119.91.95.147/免费直播/QQ群号728710532/iptv/bz.php?id=23285297
邵氏影院,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=4246519#http://libaoquan.1uu.top/douyu88.php?id=4246519
邵氏老电影,http://080880qazwsx.ve5.aihost10.top/bi.php?id=21759196#http://106.53.212.251/daili/bili.php?id=21759196
樟树玉湖经典,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=8312065
斗鱼音乐一,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=9588891
斗鱼音乐二,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=3186217
斗鱼音乐三,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=9926372
仪陇音乐,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=7178622
怀旧影视,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=9838414
高州横溪,http://080880qazwsx.ve5.aihost10.top/Yy.php?id=1355056963#http://106.53.212.251/daili/yy.php?id=1355056963
黑莓电影,http://183.207.248.71:80/cntv/live1/HD-8000k-1080P-Supermovie/HD-8000k-1080P-Supermovie
金庸电影,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=9597793
4K时光,http://080880qazwsx.ve5.aihost10.top/bi.php?id=22449693
斗鱼4K,http://148.70.143.24/cms/yslb/yunshitv/wangyouzhibo/douyu.php?tvplay=9249162
倚天屠龙记,http://080880qazwsx.ve5.aihost10.top/bi.php?id=21974731
新白娘子传奇,http://080880qazwsx.ve5.aihost10.top/bi.php?id=5960549
精品电影赏析,http://080880qazwsx.ve5.aihost10.top/bi.php?id=10513567
蓝光女团,http://080880qazwsx.ve5.aihost10.top/Sb.php?id=329667
舌尖上的中国,http://080880qazwsx.ve5.aihost10.top/hy.php?id=11352955
祁阳港剧,http://080880qazwsx.ve5.aihost10.top/Yy.php?id=1507427617
熊猫功夫,http://101.34.235.10/itv2/yy1989.php?id=1355013632#http://148.70.143.24/cms/yslb/yunshitv/wangyouzhibo/y.php?tvplay=1355013632#http://080880qazwsx.ve5.aihost10.top/Yy.php?id=1355013632#http://119.91.95.147/iptv/yy.php?id=1355013632
